Station Name,Date,Time,SO2,Data Cap. (SO2),SO2 Avg,NO2,NOX,NO,Data Cap. (NO2),NO2 Avg,O3,Data Cap. (O3),O3 8H Avg.,Daily Capture O3,O3 Daily Average,O3 Daily Average (NS),CO,Data Cap. (CO),CO 8H Avg.,Daily Capture CO,CO Daily Average,PM10,Data Cap. (PM10),PM10 Avg,PM2.5,Data Cap. (PM2.5),PM2.5 Avg,Lower Ambient Temperature,Upper Ambient Temperature,Barometric Pressure,Relative Humidity,Wind Direction,Wind Speed,H2S,Toluene,O-Xylene,Ethylbenzene,MP-Xylene,Benzene,CH4,NMHC,THC,Noise,Solar Radiation,Atm P.,WD,WS
MUSHAIRIF,07/05/2017,04:00:00,6.19,,,74.33,150.13,75.8,,,5.23,,,,,,0.93,,,,,88.0,,,17.2,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,07/05/2017,05:00:00,5.58,,,73.63,122.95,49.32,,,6.3,,,,,,0.86,,,,,87.0,,,20.1,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,07/05/2017,06:00:00,5.3,,,71.58,123.78,52.2,,,6.29,,,,,,0.9,,,,,76.0,,,21.3,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,07/05/2017,07:00:00,7.78,,,67.26,120.99,53.73,,,3.08,,,,,,0.83,,,,,84.0,,,35.4,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,07/05/2017,08:00:00,5.98,,,68.9,137.48000000000002,68.58,,,3.72,,,,,,0.88,,,,,82.0,,,25.9,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,07/05/2017,09:00:00,5.47,,,49.74,74.18,24.44,,,7.52,,,,,,0.52,,,,,124.0,,,30.7,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,07/05/2017,10:00:00,4.98,,,45.15,59.6,14.45,,,17.48,,,,,,0.64,,,,,154.0,,,28.4,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,07/05/2017,11:00:00,5.05,,,47.18,60.05,12.87,,,20.26,,,,,,0.69,,,,,176.0,,,30.0,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,07/05/2017,12:00:00,4.98,,,50.99,65.22,14.23,,,18.77,,,,,,0.82,,,,,161.0,,,31.5,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,07/05/2017,13:00:00,4.99,,,63.22,83.68,20.46,,,15.16,,,,,,0.78,,,,,151.0,,,24.9,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,07/05/2017,14:00:00,4.62,,,33.13,40.3,7.17,,,31.2,,,,,,0.75,,,,,138.0,,,24.7,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,07/05/2017,15:00:00,4.53,,,38.98,48.63,9.65,,,,,,,,,0.87,,,,,121.0,,,29.8,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,07/05/2017,16:00:00,,,,,,,,,,,,,,,,,,,,108.0,,,24.2,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,07/05/2017,17:00:00,4.71,,,35.88,42.1,6.22,,,29.39,,,,,,1.04,,,,,87.0,,,25.5,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,07/05/2017,18:00:00,3.95,,,28.0,31.95,3.95,,,38.76,,,,,,1.31,,,,,77.0,,,26.4,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,07/05/2017,19:00:00,3.16,,,21.9,25.2,3.3,,,46.04,,,,,,0.87,,,,,99.0,,,29.2,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,07/05/2017,20:00:00,3.17,,,40.75,44.03,3.28,,,33.08,,,,,,0.86,,,,,97.0,,,24.4,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,07/05/2017,21:00:00,3.09,,,46.38,50.05,3.67,,,26.42,,,,,,0.9,,,,,87.0,,,26.2,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,07/05/2017,22:00:00,5.46,,,52.78,56.26,3.48,,,22.05,,,,,,0.8,,,,,90.0,,,25.2,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,07/05/2017,23:00:00,5.7,,,75.44,79.45,4.01,,,8.67,,,,,,0.76,,,,,96.0,,,23.0,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,07/05/2017,23:59:59,5.86,,,93.96,155.74,61.78,,,12.88,,,,,,0.91,,,,,103.0,,,20.6,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,08/05/2017,01:00:00,4.5,,,90.4,130.01,39.61,,,8.53,,,,,,0.97,,,,,119.0,,,35.9,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,08/05/2017,02:00:00,6.7,,,91.28,204.95,113.67,,,8.99,,,,,,0.95,,,,,131.0,,,43.4,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,08/05/2017,03:00:00,7.09,,,96.85,246.67,149.82,,,6.29,,,,,,1.0,,,,,146.0,,,35.5,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,08/05/2017,04:00:00,7.33,,,94.57,235.96,141.39,,,7.47,,,,,,1.18,,,,,145.0,,,48.4,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,08/05/2017,05:00:00,8.61,,,108.76,325.41,216.65,,,4.66,,,,,,1.16,,,,,148.0,,,39.3,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,08/05/2017,06:00:00,7.4,,,86.57,240.4,153.83,,,3.25,,,,,,0.91,,,,,181.0,,,39.9,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,08/05/2017,07:00:00,7.3,,,82.48,236.26,153.78,,,4.91,,,,,,0.97,,,,,191.0,,,48.0,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,08/05/2017,08:00:00,7.2,,,79.33,220.27,140.94,,,5.33,,,,,,1.24,,,,,182.0,,,45.4,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,08/05/2017,09:00:00,6.98,,,85.79,158.98000000000002,73.19,,,1.11,,,,,,1.28,,,,,197.0,,,42.9,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,08/05/2017,10:00:00,6.36,,,66.92,101.44,34.52,,,5.75,,,,,,0.86,,,,,196.0,,,36.1,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,08/05/2017,11:00:00,5.92,,,61.24,87.76,26.52,,,8.45,,,,,,0.79,,,,,177.0,,,29.1,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,08/05/2017,12:00:00,5.85,,,50.0,64.95,14.95,,,15.4,,,,,,0.85,,,,,173.0,,,22.2,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,08/05/2017,13:00:00,6.01,,,54.22,68.72,14.5,,,19.33,,,,,,0.81,,,,,154.0,,,28.4,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,08/05/2017,14:00:00,7.21,,,22.43,27.34,4.91,,,28.95,,,,,,0.9,,,,,135.0,,,31.1,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,08/05/2017,15:00:00,5.39,,,22.23,27.52,5.29,,,25.26,,,,,,0.96,,,,,121.0,,,30.6,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,08/05/2017,16:00:00,5.1,,,31.2,39.8,8.6,,,23.37,,,,,,0.93,,,,,121.0,,,30.3,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,08/05/2017,17:00:00,5.25,,,23.98,28.57,4.59,,,34.23,,,,,,1.21,,,,,129.0,,,40.2,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,08/05/2017,18:00:00,5.14,,,18.43,21.05,2.62,,,41.14,,,,,,1.23,,,,,132.0,,,37.4,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,08/05/2017,19:00:00,5.64,,,23.22,26.55,3.33,,,35.69,,,,,,0.91,,,,,147.0,,,33.6,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,08/05/2017,20:00:00,5.3,,,28.07,31.16,3.09,,,30.11,,,,,,0.92,,,,,131.0,,,38.0,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,08/05/2017,21:00:00,5.23,,,32.18,35.36,3.18,,,24.9,,,,,,0.91,,,,,119.0,,,30.4,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,08/05/2017,22:00:00,5.34,,,48.53,52.44,3.91,,,13.94,,,,,,0.89,,,,,115.0,,,29.3,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,08/05/2017,23:00:00,5.07,,,49.52,54.260000000000005,4.74,,,9.94,,,,,,0.75,,,,,94.0,,,24.8,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,08/05/2017,23:59:59,5.74,,,75.96,123.15,47.19,,,10.06,,,,,,1.07,,,,,104.0,,,24.8,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,09/05/2017,01:00:00,5.94,,,72.76,120.05,47.29,,,7.62,,,,,,1.18,,,,,123.0,,,24.2,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,09/05/2017,02:00:00,6.11,,,72.34,153.2,80.86,,,7.94,,,,,,1.41,,,,,127.0,,,28.9,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,09/05/2017,03:00:00,6.49,,,75.36,188.79,113.43,,,8.73,,,,,,1.4,,,,,145.0,,,35.0,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,09/05/2017,04:00:00,7.14,,,81.07,220.56,139.49,,,6.43,,,,,,1.09,,,,,158.0,,,42.3,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,09/05/2017,05:00:00,7.52,,,84.91,290.5,205.59,,,8.72,,,,,,1.13,,,,,177.0,,,47.8,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,09/05/2017,06:00:00,6.94,,,84.6,278.11,193.51,,,6.45,,,,,,1.19,,,,,190.0,,,48.2,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,09/05/2017,07:00:00,7.05,,,86.09,287.72,201.63,,,7.45,,,,,,1.54,,,,,197.0,,,57.2,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,09/05/2017,08:00:00,5.95,,,82.19,149.39999999999998,67.21,,,7.43,,,,,,1.31,,,,,190.0,,,55.9,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,09/05/2017,09:00:00,6.09,,,91.42,154.93,63.51,,,6.2,,,,,,1.47,,,,,165.0,,,49.4,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,09/05/2017,10:00:00,5.84,,,93.89,149.37,55.48,,,4.74,,,,,,1.17,,,,,141.0,,,41.7,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,09/05/2017,11:00:00,5.5,,,74.33,107.7,33.37,,,7.52,,,,,,0.8,,,,,132.0,,,33.0,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,09/05/2017,12:00:00,5.29,,,50.1,61.77,11.67,,,22.11,,,,,,0.65,,,,,131.0,,,27.5,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,09/05/2017,13:00:00,5.19,,,47.94,59.09,11.15,,,27.92,,,,,,0.8,,,,,130.0,,,30.1,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,09/05/2017,14:00:00,4.93,,,44.2,51.940000000000005,7.74,,,41.2,,,,,,0.79,,,,,122.0,,,29.4,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,09/05/2017,15:00:00,4.83,,,39.41,44.98,5.57,,,59.29,,,,,,0.92,,,,,131.0,,,28.3,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,09/05/2017,16:00:00,4.79,,,30.98,34.78,3.8,,,73.56,,,,,,0.85,,,,,152.0,,,35.8,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,09/05/2017,17:00:00,4.91,,,22.07,25.24,3.17,,,92.18,,,,,,1.04,,,,,150.0,,,49.6,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,09/05/2017,18:00:00,4.96,,,21.83,25.03,3.2,,,110.47,,,,,,1.02,,,,,126.0,,,42.0,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,09/05/2017,19:00:00,5.29,,,22.22,25.93,3.71,,,128.8,,,,,,0.95,,,,,119.0,,,35.5,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,09/05/2017,20:00:00,4.86,,,14.83,18.01,3.18,,,145.38,,,,,,1.09,,,,,115.0,,,29.0,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,09/05/2017,21:00:00,4.94,,,21.33,24.74,3.41,,,129.06,,,,,,1.23,,,,,128.0,,,34.4,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,09/05/2017,22:00:00,4.75,,,36.09,39.27,3.18,,,99.71,,,,,,0.97,,,,,141.0,,,33.0,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,09/05/2017,23:00:00,4.76,,,51.06,53.93,2.87,,,67.3,,,,,,1.06,,,,,148.0,,,28.3,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,09/05/2017,23:59:59,4.71,,,72.33,77.09,4.76,,,28.88,,,,,,1.1,,,,,120.0,,,30.1,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,10/05/2017,01:00:00,5.99,,,93.26,158.73000000000002,65.47,,,8.97,,,,,,1.4,,,,,94.0,,,37.6,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,10/05/2017,02:00:00,7.1,,,98.6,271.71000000000004,173.11,,,6.55,,,,,,1.28,,,,,105.0,,,42.4,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,10/05/2017,03:00:00,5.93,,,90.95,157.12,66.17,,,5.09,,,,,,0.89,,,,,142.0,,,45.6,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,10/05/2017,04:00:00,5.37,,,85.27,118.75,33.48,,,5.13,,,,,,1.01,,,,,155.0,,,45.4,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,10/05/2017,05:00:00,5.18,,,79.14,90.33,11.19,,,7.08,,,,,,1.01,,,,,148.0,,,35.5,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,10/05/2017,06:00:00,5.33,,,93.55,139.18,45.63,,,7.63,,,,,,1.25,,,,,141.0,,,47.9,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,10/05/2017,07:00:00,5.79,,,92.72,178.07,85.35,,,8.59,,,,,,1.21,,,,,146.0,,,47.3,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,10/05/2017,08:00:00,5.84,,,92.6,166.0,73.4,,,8.3,,,,,,1.19,,,,,140.0,,,44.7,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,10/05/2017,09:00:00,5.7,,,104.99,168.51,63.52,,,9.98,,,,,,1.27,,,,,148.0,,,51.1,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,10/05/2017,10:00:00,5.18,,,102.11,171.69,69.58,,,6.57,,,,,,1.29,,,,,177.0,,,51.4,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,10/05/2017,11:00:00,5.02,,,76.33,105.24,28.91,,,9.33,,,,,,1.35,,,,,183.0,,,50.6,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,10/05/2017,12:00:00,4.8,,,64.18,75.96000000000001,11.78,,,19.25,,,,,,1.41,,,,,175.0,,,,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,10/05/2017,13:00:00,5.14,,,28.44,33.35,4.91,,,35.75,,,,,,1.16,,,,,187.0,,,45.9,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,10/05/2017,14:00:00,5.07,,,22.97,27.21,4.24,,,39.35,,,,,,1.32,,,,,189.0,,,48.5,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,10/05/2017,15:00:00,5.12,,,17.16,20.84,3.68,,,41.18,,,,,,1.2,,,,,178.0,,,54.6,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,10/05/2017,16:00:00,5.05,,,17.72,20.98,3.26,,,44.56,,,,,,1.02,,,,,150.0,,,54.6,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,10/05/2017,17:00:00,4.8,,,19.33,23.59,4.26,,,47.9,,,,,,1.06,,,,,147.0,,,79.1,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,10/05/2017,18:00:00,4.78,,,23.97,28.48,4.51,,,46.77,,,,,,1.09,,,,,164.0,,,78.2,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,10/05/2017,19:00:00,4.92,,,20.38,23.91,3.53,,,50.46,,,,,,1.02,,,,,157.0,,,75.1,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,10/05/2017,20:00:00,5.01,,,24.05,26.74,2.69,,,45.74,,,,,,1.09,,,,,157.0,,,84.1,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,10/05/2017,21:00:00,4.95,,,28.36,30.73,2.37,,,39.79,,,,,,1.12,,,,,165.0,,,85.3,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,10/05/2017,22:00:00,5.91,,,35.83,39.32,3.49,,,33.82,,,,,,1.14,,,,,162.0,,,80.8,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,10/05/2017,23:00:00,6.35,,,94.04,112.59,18.55,,,12.29,,,,,,1.52,,,,,165.0,,,75.2,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,10/05/2017,23:59:59,5.58,,,90.61,139.03,48.42,,,7.02,,,,,,1.76,,,,,167.0,,,77.4,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,11/05/2017,01:00:00,4.99,,,76.99,98.45,21.46,,,7.25,,,,,,1.47,,,,,161.0,,,68.8,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,11/05/2017,02:00:00,5.21,,,70.4,99.7,29.3,,,7.1,,,,,,1.44,,,,,150.0,,,66.4,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,11/05/2017,03:00:00,5.23,,,66.52,91.46,24.94,,,7.02,,,,,,1.42,,,,,129.0,,,70.5,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,11/05/2017,04:00:00,5.2,,,60.24,75.32000000000001,15.08,,,6.98,,,,,,1.37,,,,,127.0,,,76.0,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,11/05/2017,05:00:00,5.22,,,55.14,65.76,10.62,,,7.16,,,,,,1.35,,,,,132.0,,,85.1,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,11/05/2017,06:00:00,5.04,,,66.28,95.47,29.19,,,6.61,,,,,,1.48,,,,,120.0,,,74.3,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,11/05/2017,07:00:00,5.22,,,71.27,113.31,42.04,,,7.79,,,,,,1.49,,,,,134.0,,,84.8,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,11/05/2017,08:00:00,5.48,,,85.83,141.79,55.96,,,6.88,,,,,,1.76,,,,,174.0,,,111.7,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,11/05/2017,09:00:00,5.53,,,95.98,147.09,51.11,,,7.83,,,,,,1.9,,,,,212.0,,,107.1,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,11/05/2017,10:00:00,5.42,,,102.23,143.76,41.53,,,6.67,,,,,,1.83,,,,,199.0,,,92.1,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,11/05/2017,11:00:00,5.0,,,86.13,110.76,24.63,,,10.62,,,,,,1.43,,,,,223.0,,,100.9,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,11/05/2017,12:00:00,5.61,,,48.93,55.91,6.98,,,39.74,,,,,,1.23,,,,,251.0,,,94.9,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,11/05/2017,13:00:00,5.37,,,25.37,28.65,3.28,,,55.13,,,,,,1.16,,,,,211.0,,,83.5,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,11/05/2017,14:00:00,5.83,,,21.12,24.68,3.56,,,55.53,,,,,,1.2,,,,,187.0,,,,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,11/05/2017,15:00:00,5.56,,,17.86,21.06,3.2,,,54.41,,,,,,1.21,,,,,221.0,,,49.7,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,11/05/2017,16:00:00,5.55,,,16.03,18.59,2.56,,,47.15,,,,,,1.11,,,,,267.0,,,41.1,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,11/05/2017,17:00:00,5.57,,,15.41,19.08,3.67,,,45.9,,,,,,1.18,,,,,212.0,,,35.7,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,11/05/2017,18:00:00,5.88,,,17.32,20.42,3.1,,,37.77,,,,,,1.22,,,,,169.0,,,27.5,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,11/05/2017,19:00:00,6.04,,,33.79,37.2,3.41,,,25.86,,,,,,1.23,,,,,107.0,,,20.0,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,11/05/2017,20:00:00,5.95,,,39.31,43.04,3.73,,,18.9,,,,,,1.43,,,,,59.0,,,14.8,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,11/05/2017,21:00:00,5.73,,,39.56,43.25,3.69,,,23.18,,,,,,1.27,,,,,53.0,,,13.1,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,11/05/2017,22:00:00,4.33,,,26.27,29.72,3.45,,,30.03,,,,,,1.2,,,,,72.0,,,21.1,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,11/05/2017,23:00:00,4.83,,,25.76,28.99,3.23,,,27.31,,,,,,1.23,,,,,99.0,,,29.4,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,11/05/2017,23:59:59,4.53,,,44.17,47.52,3.35,,,18.24,,,,,,1.39,,,,,93.0,,,23.1,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,12/05/2017,01:00:00,4.59,,,45.99,49.52,3.53,,,14.66,,,,,,1.22,,,,,83.0,,,34.1,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,12/05/2017,02:00:00,4.62,,,30.09,33.95,3.86,,,14.14,,,,,,1.19,,,,,104.0,,,37.1,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,12/05/2017,03:00:00,4.93,,,29.4,33.0,3.6,,,13.02,,,,,,1.17,,,,,98.0,,,34.9,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,12/05/2017,04:00:00,5.2,,,23.65,27.03,3.38,,,14.44,,,,,,1.02,,,,,86.0,,,30.6,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,12/05/2017,05:00:00,5.82,,,53.56,58.32,4.76,,,8.81,,,,,,1.26,,,,,86.0,,,26.6,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,12/05/2017,06:00:00,6.14,,,57.98,72.94,14.96,,,8.97,,,,,,1.32,,,,,102.0,,,35.7,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,12/05/2017,07:00:00,6.16,,,65.76,102.59,36.83,,,5.56,,,,,,1.35,,,,,100.0,,,38.8,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,12/05/2017,08:00:00,6.88,,,75.3,131.92,56.62,,,7.05,,,,,,1.54,,,,,96.0,,,25.7,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,12/05/2017,09:00:00,5.94,,,48.51,63.75,15.24,,,9.56,,,,,,1.21,,,,,94.0,,,26.4,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,12/05/2017,10:00:00,5.32,,,28.69,36.08,7.39,,,14.95,,,,,,0.97,,,,,120.0,,,33.6,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,12/05/2017,11:00:00,6.26,,,26.64,32.39,5.75,,,11.62,,,,,,0.95,,,,,143.0,,,42.8,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,12/05/2017,12:00:00,5.56,,,39.92,48.75,8.83,,,14.26,,,,,,1.09,,,,,181.0,,,54.0,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,12/05/2017,13:00:00,5.78,,,32.23,36.47,4.24,,,28.42,,,,,,1.12,,,,,212.0,,,61.4,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,12/05/2017,14:00:00,5.09,,,23.06,26.56,3.5,,,30.07,,,,,,1.08,,,,,248.0,,,62.8,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,12/05/2017,15:00:00,5.29,,,29.72,33.62,3.9,,,21.35,,,,,,1.02,,,,,276.0,,,64.6,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,12/05/2017,16:00:00,4.91,,,50.19,54.04,3.85,,,21.87,,,,,,0.93,,,,,282.0,,,60.9,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,12/05/2017,17:00:00,4.96,,,66.75,69.83,3.08,,,16.71,,,,,,0.75,,,,,249.0,,,49.5,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,12/05/2017,18:00:00,6.03,,,33.7,37.06,3.36,,,29.99,,,,,,0.84,,,,,230.0,,,51.3,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,12/05/2017,19:00:00,4.84,,,38.79,42.1,3.31,,,28.43,,,,,,1.05,,,,,218.0,,,59.0,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,12/05/2017,20:00:00,5.36,,,44.44,47.93,3.49,,,34.99,,,,,,1.28,,,,,232.0,,,55.6,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,12/05/2017,21:00:00,4.72,,,22.74,25.95,3.21,,,44.11,,,,,,1.48,,,,,225.0,,,59.0,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,12/05/2017,22:00:00,4.22,,,17.45,20.16,2.71,,,54.49,,,,,,1.13,,,,,190.0,,,51.2,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,12/05/2017,23:00:00,4.14,,,15.52,18.53,3.01,,,63.67,,,,,,1.28,,,,,167.0,,,52.1,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,12/05/2017,23:59:59,3.92,,,13.59,16.58,2.99,,,54.96,,,,,,1.31,,,,,145.0,,,43.7,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,13/05/2017,01:00:00,3.89,,,16.07,18.64,2.57,,,47.36,,,,,,1.06,,,,,136.0,,,42.1,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,13/05/2017,02:00:00,4.33,,,37.53,40.79,3.26,,,25.46,,,,,,1.41,,,,,127.0,,,45.9,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,13/05/2017,03:00:00,4.46,,,50.07,53.86,3.79,,,15.9,,,,,,1.55,,,,,137.0,,,48.0,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,13/05/2017,04:00:00,5.34,,,61.37,69.45,8.08,,,8.25,,,,,,1.48,,,,,140.0,,,45.0,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,13/05/2017,05:00:00,5.99,,,44.85,49.79,4.94,,,6.65,,,,,,1.19,,,,,128.0,,,35.0,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,13/05/2017,06:00:00,4.65,,,45.0,49.14,4.14,,,6.55,,,,,,1.12,,,,,144.0,,,33.6,,,,,,,,,,,,,,,,,,,,,,
MUSHAIRIF,13/05/2017,07:00:00,5.49,,,70.79,82.67,11.88,,,6.92,,,,,,1.02,,,,,147.0,,,43.7,,,,,,,,,,,,,,,,,,,,,,
