Station Name,Date,Time,SO2,Data Cap. (SO2),SO2 Avg,NO2,Data Cap. (NO2),NO2 Avg,O3,Data Cap. (O3),O3 8H Avg.,Daily Capture O3,O3 Daily Average,O3 Daily Average (NS),CO,Data Cap. (CO),CO 8H Avg.,Daily Capture CO,CO Daily Average,PM10,Data Cap. (PM10),PM10 Avg,PM2.5,Data Cap. (PM2.5),PM2.5 Avg,Lower Ambient Temperature,Upper Ambient Temperature,Barometric Pressure,Relative Humidity,Wind Direction,Wind Speed,H2S,Toluene,O-Xylene,Ethylbenzene,MP-Xylene,Benzene,CH4,NMHC,THC,Noise,Solar Radiation,Atm P.,Unnamed: 44
AL Maqtaa,04/02/2023,16:59:59.555000,7.14,,,15.84,,,,0.0,,,,,,0.0,,,,38.9,,,11.458419999999998,,,,,,,,,,3.41,0.29,0.84,0.93,0.79,,,,,,,
AL Maqtaa,04/02/2023,17:59:59.550000,6.84,,,23.88,,,,0.0,,,,,,0.0,,,,40.7,,,12.777696,,,,,,,,,,3.39,0.22,0.8,0.69,0.73,,,,,,,
AL Maqtaa,04/02/2023,18:59:59.545000,7.11,,,22.88,,,,0.0,,,,,,0.0,,,,45.7,,,12.509255,,,,,,,,,,3.9,0.33,0.91,1.02,0.83,,,,,,,
AL Maqtaa,04/02/2023,19:59:59.540000,7.7,,,18.1,,,,0.0,,,,,,0.0,,,,41.2,,,11.106538999999998,,,,,,,,,,4.76,0.42,1.07,1.36,0.96,,,,,,,
AL Maqtaa,04/02/2023,20:59:59.535000,6.58,,,12.57,,,,0.0,,,,,,0.0,,,,33.9,,,7.73055,,,,,,,,,,5.52,0.59,1.28,1.82,1.17,,,,,,,
AL Maqtaa,04/02/2023,21:59:59.530000,5.97,,,27.15,,,,0.0,,,,,,0.0,,,,27.6,,,7.117075,,,,,,,,,,6.58,0.62,1.59,1.92,1.4,,,,,,,
AL Maqtaa,04/02/2023,22:59:59.525000,6.11,100.0,6.805833333333333,41.23,100.0,25.63791666666667,,0.0,,0.0,,,,0.0,,,,33.1,100.0,44.62916666666666,9.27666,100.0,11.8656405,,,,,,,,9.05,0.78,3.01,2.45,2.53,,,,,,,
AL Maqtaa,04/02/2023,23:59:59.520000,6.02,,,54.55,,,,0.0,,,,,,0.0,,,,40.7,,,13.134825,,,,,,,,,,8.36,1.02,4.25,3.27,3.8,,,,,,,
AL Maqtaa,05/02/2023,00:59:59.515000,6.15,,,63.35,,,,0.0,,,,,,0.0,,,,55.0,,,16.511175,,,,,,,,,,7.89,1.1,5.61,3.44,5.03,,,,,,,
AL Maqtaa,05/02/2023,01:59:59.510000,6.97,,,68.35,,,,0.0,,,,,,0.0,,,,65.3,,,14.867299999999998,,,,,,,,,,7.06,0.85,6.3,2.66,5.81,,,,,,,
AL Maqtaa,05/02/2023,02:59:59.505000,7.23,,,64.79,,,,0.0,,,,,,0.0,,,,61.5,,,14.5812,,,,,,,,,,8.37,1.36,5.97,4.25,5.54,,,,,,,
AL Maqtaa,05/02/2023,04:00:00,10.15,,,58.23,,,,0.0,,,,,,0.0,,,,54.5,,,16.16805,,,,,,,,,,7.43,1.47,5.9,4.72,5.37,,,,,,,
AL Maqtaa,05/02/2023,05:00:00.490000,7.64,,,44.19,,,,0.0,,,,,,0.0,,,,63.3,,,17.26605,,,,,,,,,,6.49,1.66,6.65,5.13,6.02,,,,,,,
AL Maqtaa,05/02/2023,06:00:00,7.5,,,38.42,,,,0.0,,,,,,0.0,,,,62.5,,,13.776875,,,,,,,,,,6.02,1.44,6.74,4.67,6.3,,,,,,,
AL Maqtaa,05/02/2023,07:00:00,7.73,,,47.21,,,,0.0,,,,,,0.0,,,,55.0,,,14.8326,,,,,,,,,,7.16,1.45,5.81,4.58,5.44,,,,,,,
AL Maqtaa,05/02/2023,07:59:59.990000,9.47,,,56.5,,,,0.0,,,,,,0.0,,,,63.0,,,17.856225000000002,,,,,,,,,,6.75,1.71,5.62,5.48,5.17,,,,,,,
AL Maqtaa,05/02/2023,08:59:59.985000,9.44,,,48.71,,,,0.0,,,,,,0.0,,,,67.1,,,20.882068,,,,,,,,,,7.17,2.03,5.36,6.25,5.0,,,,,,,
AL Maqtaa,05/02/2023,09:59:59.980000,8.89,,,27.62,,,,0.0,,,,,,0.0,,,,74.1,,,18.94299,,,,,,,,,,8.51,2.06,5.72,6.35,5.14,,,,,,,
AL Maqtaa,05/02/2023,10:59:59.975000,7.2,,,13.56,,,,0.0,,,,,,0.0,,,,76.6,,,17.165399999999995,,,,,,,,,,8.5,1.85,5.62,5.91,5.48,,,,,,,
AL Maqtaa,05/02/2023,11:59:59.970000,6.76,,,9.79,,,,0.0,,,,,,0.0,,,,69.8,,,15.87591,,,,,,,,,,9.26,1.65,4.71,5.3,4.17,,,,,,,
AL Maqtaa,05/02/2023,12:59:59.965000,6.93,,,7.54,,,,0.0,,,,,,0.0,,,,56.5,,,13.8897,,,,,,,,,,8.82,1.38,5.25,4.39,4.77,,,,,,,
AL Maqtaa,05/02/2023,13:59:59.960000,6.52,,,9.56,,,,0.0,,,,,,0.0,,,,44.7,,,11.693700000000002,,,,,,,,,,8.25,1.22,4.12,3.77,4.07,,,,,,,
AL Maqtaa,05/02/2023,14:59:59.955000,6.05,,,11.71,,,,0.0,,,,,,0.0,,,,40.5,,,8.547525,,,,,,,,,,6.03,1.2,2.42,3.78,2.39,,,,,,,
AL Maqtaa,05/02/2023,15:59:59.950000,6.63,,,11.67,,,,0.0,,,,,,0.0,,,,32.4,,,7.2906,,,,,,,,,,4.42,0.99,1.57,3.07,1.49,,,,,,,
AL Maqtaa,05/02/2023,16:59:59.945000,6.67,,,17.08,,,,0.0,,,,,,0.0,,,,25.6,,,8.166375,,,,,,,,,,3.81,0.73,1.2,2.29,1.13,,,,,,,
AL Maqtaa,05/02/2023,17:59:59.940000,6.22,,,23.35,,,,0.0,,,,,,0.0,,,,33.9,,,10.966275,,,,,,,,,,3.6,0.6,1.09,1.92,1.01,,,,,,,
AL Maqtaa,05/02/2023,18:59:59.935000,7.64,,,26.62,,,,0.0,,,,,,0.0,,,,46.0,,,11.596025,,,,,,,,,,3.98,0.61,1.18,1.93,1.07,,,,,,,
AL Maqtaa,05/02/2023,19:59:59.930000,7.74,,,22.35,,,,0.0,,,,,,0.0,,,,52.9,,,13.61331,,,,,,,,,,4.63,0.68,1.3,2.1,1.18,,,,,,,
AL Maqtaa,05/02/2023,20:59:59.925000,7.9,,,28.12,,,,0.0,,,,,,0.0,,,,55.4,,,15.989625000000002,,,,,,,,,,5.39,0.69,1.5,2.18,1.36,,,,,,,
AL Maqtaa,05/02/2023,21:59:59.920000,7.29,,,38.17,,,,0.0,,,,,,0.0,,,,61.1,,,18.238465,,,,,,,,,,7.42,0.91,2.17,2.85,1.87,,,,,,,
AL Maqtaa,05/02/2023,22:59:59.915000,6.84,100.0,7.399166666666666,50.73,100.0,35.09041666666666,,0.0,,0.0,,,,0.0,,,,65.6,100.0,55.125,20.26093,100.0,14.671383250000003,,,,,,,,9.4,1.16,3.46,3.71,3.04,,,,,,,
AL Maqtaa,05/02/2023,23:59:59.910000,6.44,,,63.78,,,,0.0,,,,,,0.0,,,,71.4,,,20.915935,,,,,,,,,,9.07,1.39,4.18,4.3,3.8,,,,,,,
AL Maqtaa,06/02/2023,00:59:59.905000,6.51,,,65.29,,,,0.0,,,,,,0.0,,,,73.9,,,21.192637,,,,,,,,,,9.96,1.44,4.68,4.52,4.27,,,,,,,
AL Maqtaa,06/02/2023,01:59:59.900000,6.78,,,50.47,,,,0.0,,,,,,0.0,,,,69.4,,,16.93179,,,,,,,,,,8.53,1.7,4.78,5.32,4.43,,,,,,,
AL Maqtaa,06/02/2023,02:59:59.895000,7.76,,,39.05,,,,0.0,,,,,,0.0,,,,65.3,,,14.902475,,,,,,,,,,9.1,2.04,4.78,6.32,4.32,,,,,,,
AL Maqtaa,06/02/2023,03:59:59.890000,8.2,,,28.77,,,,0.0,,,,,,0.0,,,,61.8,,,15.91362,,,,,,,,,,7.98,2.16,5.54,6.86,5.05,,,,,,,
AL Maqtaa,06/02/2023,04:59:59.885000,7.52,,,22.35,,,,0.0,,,,,,0.0,,,,64.8,,,17.444475,,,,,,,,,,6.81,2.03,5.71,6.38,5.2,,,,,,,
AL Maqtaa,06/02/2023,05:59:59.880000,7.37,,,32.89,,,,0.0,,,,,,0.0,,,,62.3,,,16.27785,,,,,,,,,,7.79,1.72,5.78,5.49,5.43,,,,,,,
AL Maqtaa,06/02/2023,06:59:59.875000,8.4,,,50.73,,,,0.0,,,,,,0.0,,,,56.3,,,12.803699999999996,,,,,,,,,,8.03,1.61,4.78,5.05,4.58,,,,,,,
AL Maqtaa,06/02/2023,07:59:59.870000,7.95,,,60.52,,,,0.0,,,,,,0.0,,,,52.9,,,13.76415,,,,,,,,,,8.77,1.4,3.94,4.4,3.63,,,,,,,
AL Maqtaa,06/02/2023,08:59:59.865000,6.62,,,46.61,,,,0.0,,,,,,0.0,,,,56.6,,,15.303375,,,,,,,,,,9.95,1.24,3.73,3.91,3.48,,,,,,,
AL Maqtaa,06/02/2023,09:59:59.860000,8.23,,,15.96,,,,0.0,,,,,,0.0,,,,54.9,,,13.6701,,,,,,,,,,10.5,1.51,3.88,4.75,3.43,,,,,,,
AL Maqtaa,06/02/2023,10:59:59.855000,7.24,,,9.25,,,,0.0,,,,,,0.0,,,,44.7,,,10.76355,,,,,,,,,,8.65,1.73,5.03,5.55,4.57,,,,,,,
AL Maqtaa,06/02/2023,11:59:59.850000,6.13,,,7.57,,,,0.0,,,,,,0.0,,,,47.1,,,13.08537,,,,,,,,,,8.8,1.96,5.04,6.16,4.69,,,,,,,
AL Maqtaa,06/02/2023,12:59:59.845000,8.22,,,10.09,,,,0.0,,,,,,0.0,,,,57.0,,,15.056325,,,,,,,,,,8.92,2.1,4.83,6.73,4.46,,,,,,,
AL Maqtaa,06/02/2023,13:59:59.840000,8.01,,,8.07,,,,0.0,,,,,,0.0,,,,52.7,,,16.519313,,,,,,,,,,8.59,1.89,4.51,5.78,4.18,,,,,,,
AL Maqtaa,06/02/2023,14:59:59.835000,8.27,,,9.59,,,,0.0,,,,,,0.0,,,,59.0,,,15.90105,,,,,,,,,,7.84,0.97,5.49,3.02,4.94,,,,,,,
AL Maqtaa,06/02/2023,15:59:59.830000,7.72,,,13.37,,,,0.0,,,,,,0.0,,,,67.5,,,16.4619,,,,,,,,,,8.88,0.92,5.42,2.94,5.11,,,,,,,
AL Maqtaa,06/02/2023,16:59:59.825000,4.25,,,21.18,,,,0.0,,,,,,0.0,,,,72.9,,,18.427620000000005,,,,,,,,,,8.69,0.76,4.15,2.44,3.9,,,,,,,
AL Maqtaa,06/02/2023,17:59:59.820000,4.12,,,28.47,,,,0.0,,,,,,0.0,,,,73.7,,,20.930625000000003,,,,,,,,,,7.69,0.64,3.49,2.01,3.3,,,,,,,
AL Maqtaa,06/02/2023,18:59:59.815000,6.97,,,38.04,,,,0.0,,,,,,0.0,,,,78.8,,,22.31685,,,,,,,,,,6.68,0.54,2.88,1.66,2.68,,,,,,,
AL Maqtaa,06/02/2023,19:59:59.810000,6.15,,,45.1,,,,0.0,,,,,,0.0,,,,83.8,,,18.677925,,,,,,,,,,7.24,0.54,2.86,1.73,2.61,,,,,,,
AL Maqtaa,06/02/2023,20:59:59.805000,6.47,,,43.33,,,,0.0,,,,,,0.0,,,,75.5,,,19.20696,,,,,,,,,,8.79,0.67,3.13,2.05,2.85,,,,,,,
AL Maqtaa,06/02/2023,21:59:59.800000,5.07,,,39.05,,,,0.0,,,,,,0.0,,,,77.3,,,19.860075,,,,,,,,,,8.83,0.76,3.45,2.4,3.14,,,,,,,
AL Maqtaa,06/02/2023,22:59:59.795000,5.67,100.0,6.919583333333333,28.97,100.0,32.43749999999999,,0.0,,0.0,,,,0.0,,,,67.4,100.0,64.45833333333334,16.77195,100.0,16.795817500000002,,,,,,,,9.09,0.92,3.71,2.89,3.34,,,,,,,
AL Maqtaa,06/02/2023,23:59:59.780000,6.3,,,21.92,,,,0.0,,,,,,0.0,,,,54.8,,,11.783625,,,,,,,,,,8.35,1.3,4.9,4.11,4.36,,,,,,,
AL Maqtaa,07/02/2023,00:59:59.770000,6.93,,,13.71,,,,0.0,,,,,,0.0,,,,45.7,,,12.21804,,,,,,,,,,8.88,1.69,5.98,5.32,5.45,,,,,,,
AL Maqtaa,07/02/2023,01:59:59.760000,5.24,,,12.95,,,,0.0,,,,,,0.0,,,,51.5,,,15.72885,,,,,,,,,,6.38,1.92,5.83,6.03,5.41,,,,,,,
AL Maqtaa,07/02/2023,02:59:59.750000,4.44,,,16.0,,,,0.0,,,,,,0.0,,,,63.1,,,19.80752,,,,,,,,,,8.35,2.08,5.7,6.62,5.19,,,,,,,
AL Maqtaa,07/02/2023,03:59:59.740000,5.55,,,16.76,,,,0.0,,,,,,0.0,,,,74.5,,,21.769408,,,,,,,,,,9.17,2.27,6.37,7.18,5.83,,,,,,,
AL Maqtaa,07/02/2023,04:59:59.730000,5.45,,,16.76,,,,0.0,,,,,,0.0,,,,72.7,,,19.274905,,,,,,,,,,9.33,2.2,5.68,6.88,5.36,,,,,,,
AL Maqtaa,07/02/2023,05:59:59.720000,5.62,,,21.32,,,,0.0,,,,,,0.0,,,,61.2,,,16.593258,,,,,,,,,,8.78,2.06,4.87,6.38,4.54,,,,,,,
AL Maqtaa,07/02/2023,06:59:59.710000,6.61,,,18.54,,,,0.0,,,,,,0.0,,,,51.0,,,12.18033,,,,,,,,,,8.67,2.13,4.63,6.66,4.27,,,,,,,
AL Maqtaa,07/02/2023,07:59:59.700000,6.46,,,37.07,,,,0.0,,,,,,0.0,,,,45.9,,,11.431875,,,,,,,,,,8.22,2.4,5.2,7.54,4.68,,,,,,,
AL Maqtaa,07/02/2023,08:59:59.690000,6.2,,,35.86,,,,0.0,,,,,,0.0,,,,51.6,,,13.77672,,,,,,,,,,8.1,2.1,5.96,6.68,5.47,,,,,,,
AL Maqtaa,07/02/2023,09:59:59.680000,6.05,,,23.43,,,,0.0,,,,,,0.0,,,,58.0,,,17.15625,,,,,,,,,,8.43,1.67,6.14,5.24,5.64,,,,,,,
AL Maqtaa,07/02/2023,10:59:59.670000,5.04,,,13.61,,,,0.0,,,,,,0.0,,,,67.0,,,19.62675,,,,,,,,,,7.14,1.65,5.79,5.19,5.39,,,,,,,
AL Maqtaa,07/02/2023,11:59:59.660000,4.99,,,8.82,,,,0.0,,,,,,0.0,,,,76.0,,,18.59585,,,,,,,,,,8.94,1.53,4.87,4.83,4.62,,,,,,,
AL Maqtaa,07/02/2023,12:59:59.650000,7.51,,,7.56,,,,0.0,,,,,,0.0,,,,82.6,,,22.04778,,,,,,,,,,8.57,1.35,3.34,4.25,3.26,,,,,,,
AL Maqtaa,07/02/2023,13:59:59.640000,7.05,,,10.58,,,,0.0,,,,,,0.0,,,,92.8,,,26.365725,,,,,,,,,,7.69,2.06,2.57,6.61,2.34,,,,,,,
AL Maqtaa,07/02/2023,14:59:59.630000,4.83,,,12.85,,,,0.0,,,,,,0.0,,,,99.3,,,28.781325,,,,,,,,,,7.44,2.16,2.34,6.77,2.24,,,,,,,
AL Maqtaa,07/02/2023,15:59:59.620000,6.26,,,9.83,,,,0.0,,,,,,0.0,,,,110.4,,,26.181925,,,,,,,,,,3.9,1.57,1.65,4.95,1.59,,,,,,,
AL Maqtaa,07/02/2023,16:59:59.610000,6.79,,,7.56,,,,0.0,,,,,,0.0,,,,112.9,,,27.05064,,,,,,,,,,4.85,1.02,0.98,3.27,0.94,,,,,,,
AL Maqtaa,07/02/2023,17:59:59.600000,6.5,,,10.83,,,,0.0,,,,,,0.0,,,,102.3,,,26.98335,,,,,,,,,,7.36,0.67,1.01,2.1,0.94,,,,,,,
AL Maqtaa,07/02/2023,18:59:59.590000,7.3,,,15.88,,,,0.0,,,,,,0.0,,,,94.3,,,22.82712,,,,,,,,,,4.45,0.5,0.88,1.53,0.82,,,,,,,
AL Maqtaa,07/02/2023,19:59:59.580000,8.59,,,22.67,,,,0.0,,,,,,0.0,,,,87.3,,,23.895225,,,,,,,,,,3.82,0.47,0.89,1.49,0.82,,,,,,,
AL Maqtaa,07/02/2023,20:59:59.570000,7.55,,,29.98,,,,0.0,,,,,,0.0,,,,86.8,,,23.167800000000003,,,,,,,,,,3.96,0.49,0.88,1.53,0.8,,,,,,,
AL Maqtaa,07/02/2023,21:59:59.560000,5.68,,,38.04,,,,0.0,,,,,,0.0,,,,82.0,,,18.40825,,,,,,,,,,5.16,0.83,1.54,2.7,1.32,,,,,,,
AL Maqtaa,07/02/2023,22:59:59.550000,5.09,100.0,6.167916666666668,44.85,100.0,19.47416666666667,,0.0,,0.0,,,,0.0,,,,75.0,100.0,74.94583333333334,19.4835,100.0,19.79733420833333,,,,,,,,6.71,1.4,1.82,4.36,1.66,,,,,,,
AL Maqtaa,07/02/2023,23:59:59.540000,5.31,,,44.84,,,,0.0,,,,,,0.0,,,,80.0,,,23.058000000000003,,,,,,,,,,6.59,1.94,2.28,5.98,2.02,,,,,,,
AL Maqtaa,08/02/2023,00:59:59.530000,5.92,,,40.56,,,,0.0,,,,,,0.0,,,,88.0,,,23.241930000000004,,,,,,,,,,6.04,2.06,2.76,6.48,2.53,,,,,,,
AL Maqtaa,08/02/2023,01:59:59.520000,5.54,,,34.52,,,,0.0,,,,,,0.0,,,,96.9,,,24.926310000000004,,,,,,,,,,6.11,1.69,2.86,5.29,2.67,,,,,,,
AL Maqtaa,08/02/2023,02:59:59.510000,6.06,,,36.03,,,,0.0,,,,,,0.0,,,,101.4,,,25.2657,,,,,,,,,,6.12,1.32,2.23,4.19,2.11,,,,,,,
AL Maqtaa,08/02/2023,04:00:00,5.43,,,43.84,,,,0.0,,,,,,0.0,,,,99.6,,,23.80758,,,,,,,,,,7.1,1.33,2.21,4.12,1.96,,,,,,,
AL Maqtaa,08/02/2023,05:00:00.480000,6.46,,,38.8,,,,0.0,,,,,,0.0,,,,89.8,,,19.7918,,,,,,,,,,8.08,1.44,3.27,4.53,3.01,,,,,,,
AL Maqtaa,08/02/2023,06:00:00,5.98,,,28.72,,,,0.0,,,,,,0.0,,,,79.0,,,19.805175,,,,,,,,,,8.85,1.73,2.92,5.45,2.61,,,,,,,
AL Maqtaa,08/02/2023,07:00:00,5.9,,,22.42,,,,0.0,,,,,,0.0,,,,65.3,,,16.785675,,,,,,,,,,8.73,1.77,3.68,5.62,3.33,,,,,,,
AL Maqtaa,08/02/2023,07:59:59.990000,5.7,,,36.28,,,,0.0,,,,,,0.0,,,,57.0,,,15.53652,,,,,,,,,,8.55,1.79,4.14,5.67,3.74,,,,,,,
AL Maqtaa,08/02/2023,08:59:59.985000,5.48,,,34.52,,,,0.0,,,,,,0.0,,,,66.6,,,21.266582,,,,,,,,,,8.51,1.77,6.05,5.55,5.39,,,,,,,
AL Maqtaa,08/02/2023,09:59:59.980000,7.07,,,20.91,,,,0.0,,,,,,0.0,,,,77.2,,,23.823725,,,,,,,,,,8.02,1.72,5.02,5.33,4.85,,,,,,,
AL Maqtaa,08/02/2023,10:59:59.975000,6.15,,,11.84,,,,0.0,,,,,,0.0,,,,88.3,,,27.80332,,,,,,,,,,8.61,2.05,3.73,6.41,3.58,,,,,,,
AL Maqtaa,08/02/2023,11:59:59.970000,7.41,,,8.34,,,,0.0,,,,,,0.0,,,,99.7,,,30.60377,,,,,,,,,,8.45,2.11,2.81,6.64,2.63,,,,,,,
AL Maqtaa,08/02/2023,12:59:59.965000,8.26,,,6.68,,,,0.0,,,,,,0.0,,,,112.9,,,31.973818,,,,,,,,,,8.55,2.3,2.55,7.34,2.43,,,,,,,
AL Maqtaa,08/02/2023,13:59:59.960000,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,8.77,2.29,2.1,7.2,1.95,,,,,,,
AL Maqtaa,08/02/2023,14:59:59.955000,7.46,,,7.97,,,,0.0,,,,,,0.0,,,,95.0,,,21.59745,,,,,,,,,,8.38,1.61,1.91,5.05,1.77,,,,,,,
AL Maqtaa,08/02/2023,15:59:59.950000,6.78,,,10.49,,,,0.0,,,,,,0.0,,,,89.2,,,21.343860000000003,,,,,,,,,,,,,,,,,,,,,
AL Maqtaa,08/02/2023,16:59:59.945000,6.46,,,13.55,,,,0.0,,,,,,0.0,,,,80.6,,,20.738475,,,,,,,,,,4.64,0.41,1.92,1.3,1.73,,,,,,,
AL Maqtaa,08/02/2023,17:59:59.940000,6.92,,,19.22,,,,0.0,,,,,,0.0,,,,70.5,,,19.667925000000004,,,,,,,,,,4.2,0.26,2.19,0.84,2.01,,,,,,,
AL Maqtaa,08/02/2023,18:59:59.935000,8.44,,,24.6,,,,0.0,,,,,,0.0,,,,72.8,,,18.40825,,,,,,,,,,4.25,0.24,1.87,0.76,1.76,,,,,,,
AL Maqtaa,08/02/2023,19:59:59.930000,8.04,,,29.61,,,,0.0,,,,,,0.0,,,,84.2,,,21.004470000000005,,,,,,,,,,4.56,0.29,1.71,0.91,1.58,,,,,,,
AL Maqtaa,08/02/2023,20:59:59.925000,7.43,,,38.2,,,,0.0,,,,,,0.0,,,,82.9,,,21.3012,,,,,,,,,,4.73,0.33,1.81,1.04,1.64,,,,,,,
AL Maqtaa,08/02/2023,21:59:59.920000,8.92,,,42.74,,,,0.0,,,,,,0.0,,,,72.3,,,18.52875,,,,,,,,,,4.81,0.33,1.55,1.03,1.48,,,,,,,
AL Maqtaa,08/02/2023,22:59:59.915000,7.4,95.83333333333334,6.718260869565216,37.46,95.83333333333334,27.484347826086967,,0.0,,0.0,,,,0.0,,,,62.7,95.83333333333334,83.12608695652175,12.815425,95.83333333333334,21.87372652173913,,,,,,,,7.0,0.42,1.68,1.27,1.44,,,,,,,
AL Maqtaa,08/02/2023,23:59:59.910000,8.38,,,27.15,,,,0.0,,,,,,0.0,,,,46.6,,,10.797630000000002,,,,,,,,,,8.08,0.92,3.66,2.95,3.23,,,,,,,
AL Maqtaa,09/02/2023,00:59:59.905000,8.86,,,18.1,,,,0.0,,,,,,0.0,,,,39.3,,,10.307475,,,,,,,,,,6.85,0.87,3.07,2.76,2.96,,,,,,,
AL Maqtaa,09/02/2023,01:59:59.900000,8.66,,,10.56,,,,0.0,,,,,,0.0,,,,35.8,,,11.034900000000002,,,,,,,,,,8.1,0.63,2.1,2.05,2.0,,,,,,,
AL Maqtaa,09/02/2023,02:59:59.895000,8.86,,,7.79,,,,0.0,,,,,,0.0,,,,44.6,,,13.217175000000005,,,,,,,,,,8.34,0.52,1.59,1.62,1.53,,,,,,,
AL Maqtaa,09/02/2023,03:59:59.890000,8.65,,,9.55,,,,0.0,,,,,,0.0,,,,51.7,,,10.90425,,,,,,,,,,8.79,0.37,1.14,1.15,1.08,,,,,,,
AL Maqtaa,09/02/2023,04:59:59.885000,8.62,,,14.08,,,,0.0,,,,,,0.0,,,,41.3,,,9.27666,,,,,,,,,,8.61,0.25,0.93,0.79,0.89,,,,,,,
AL Maqtaa,09/02/2023,05:59:59.880000,9.0,,,10.81,,,,0.0,,,,,,0.0,,,,32.5,,,8.193825,,,,,,,,,,7.31,0.16,0.65,0.5,0.62,,,,,,,
AL Maqtaa,09/02/2023,06:59:59.875000,8.8,,,7.79,,,,0.0,,,,,,0.0,,,,27.2,,,8.989875000000001,,,,,,,,,,8.59,0.08,0.56,0.23,0.52,,,,,,,
AL Maqtaa,09/02/2023,07:59:59.870000,7.82,,,13.58,,,,0.0,,,,,,0.0,,,,38.3,,,10.4587,,,,,,,,,,8.74,0.1,0.55,0.3,0.5,,,,,,,
AL Maqtaa,09/02/2023,08:59:59.865000,9.42,,,12.07,,,,0.0,,,,,,0.0,,,,50.9,,,14.25438,,,,,,,,,,9.58,0.07,0.64,0.21,0.57,,,,,,,
AL Maqtaa,09/02/2023,09:59:59.860000,8.73,,,8.29,,,,0.0,,,,,,0.0,,,,62.5,,,16.250400000000003,,,,,,,,,,8.94,0.1,0.79,0.32,0.72,,,,,,,
AL Maqtaa,09/02/2023,10:59:59.855000,8.89,,,7.29,,,,0.0,,,,,,0.0,,,,55.9,,,12.6957,,,,,,,,,,9.47,0.05,0.81,0.17,0.75,,,,,,,
AL Maqtaa,09/02/2023,11:59:59.850000,8.54,,,9.55,,,,0.0,,,,,,0.0,,,,45.1,,,13.6701,,,,,,,,,,9.42,0.09,0.8,0.29,0.73,,,,,,,
AL Maqtaa,09/02/2023,12:59:59.845000,8.93,,,12.31,,,,0.0,,,,,,0.0,,,,54.5,,,16.579800000000002,,,,,,,,,,9.47,0.08,0.88,0.26,0.79,,,,,,,
AL Maqtaa,09/02/2023,13:59:59.840000,8.05,,,8.83,,,,0.0,,,,,,0.0,,,,66.3,,,16.520524999999996,,,,,,,,,,8.38,0.08,0.98,0.26,0.91,,,,,,,
AL Maqtaa,09/02/2023,14:59:59.835000,7.79,,,7.57,,,,0.0,,,,,,0.0,,,,74.6,,,20.401110000000003,,,,,,,,,,8.3,0.1,0.97,0.3,0.88,,,,,,,
AL Maqtaa,09/02/2023,15:59:59.830000,8.3,,,10.6,,,,0.0,,,,,,0.0,,,,87.7,,,26.146125,,,,,,,,,,8.19,0.08,0.8,0.25,0.77,,,,,,,
AL Maqtaa,09/02/2023,16:59:59.825000,7.73,,,13.87,,,,0.0,,,,,,0.0,,,,102.8,,,30.812625000000004,,,,,,,,,,6.6,0.08,0.67,0.23,0.62,,,,,,,
AL Maqtaa,09/02/2023,17:59:59.820000,7.14,,,19.17,,,,0.0,,,,,,0.0,,,,121.7,,,29.71115,,,,,,,,,,5.4,0.06,0.67,0.18,0.62,,,,,,,
AL Maqtaa,09/02/2023,18:59:59.815000,5.72,,,24.68,,,,0.0,,,,,,0.0,,,,131.7,,,32.27976,,,,,,,,,,4.82,0.07,0.73,0.22,0.65,,,,,,,
AL Maqtaa,09/02/2023,19:59:59.810000,4.65,,,19.88,,,,0.0,,,,,,0.0,,,,125.1,,,32.816475000000004,,,,,,,,,,4.77,0.08,0.85,0.25,0.8,,,,,,,
AL Maqtaa,09/02/2023,20:59:59.805000,5.24,,,12.08,,,,0.0,,,,,,0.0,,,,114.0,,,27.05064,,,,,,,,,,5.34,0.1,0.79,0.3,0.73,,,,,,,
AL Maqtaa,09/02/2023,21:59:59.805000,5.52,,,8.05,,,,0.0,,,,,,0.0,,,,101.2,,,24.612060000000003,,,,,,,,,,7.1,0.07,0.79,0.2,0.72,,,,,,,
AL Maqtaa,09/02/2023,22:59:59.805000,4.36,100.0,7.777500000000002,7.8,100.0,12.560416666666669,,0.0,,0.0,,,,0.0,,,,94.6,100.0,68.57916666666667,22.90254,100.0,17.911828333333332,,,,,,,,8.73,0.07,0.76,0.23,0.71,,,,,,,
AL Maqtaa,09/02/2023,23:59:59.805000,4.87,,,8.56,,,,0.0,,,,,,0.0,,,,87.6,,,21.95979,,,,,,,,,,8.76,0.07,0.7,0.23,0.64,,,,,,,
AL Maqtaa,10/02/2023,00:59:59.805000,6.53,,,12.33,,,,0.0,,,,,,0.0,,,,87.1,,,21.046375,,,,,,,,,,8.32,0.07,0.67,0.23,0.63,,,,,,,
AL Maqtaa,10/02/2023,01:59:59.805000,7.27,,,18.84,,,,0.0,,,,,,0.0,,,,92.4,,,24.156,,,,,,,,,,7.9,0.07,0.64,0.21,0.6,,,,,,,
AL Maqtaa,10/02/2023,02:59:59.805000,7.18,,,15.89,,,,0.0,,,,,,0.0,,,,83.6,,,20.313,,,,,,,,,,8.32,0.04,0.59,0.12,0.54,,,,,,,
AL Maqtaa,10/02/2023,03:59:59.805000,7.81,,,9.58,,,,0.0,,,,,,0.0,,,,64.4,,,13.9527,,,,,,,,,,9.4,0.06,0.59,0.19,0.55,,,,,,,
